video_id,start_gap,end_gap,duration
5147015793355268441,973.320,975.480,2.160
6255038757829857656,3466.120,3484.840,18.720
5320261030180602178,36.280,38.040,1.760
6036432223907849468,1482.600,1487.320,4.720
6036432223907849468,2085.760,2090.280,4.520
6036432223907849468,2218.480,2221.880,3.400
5335107014135967969,468.680,473.080,4.400
5335107014135967969,540.560,542.120,1.560
5335107014135967969,2311.440,2313.000,1.560
5335107014135967969,2540.840,2544.040,3.200
5335107014135967969,2748.720,2750.480,1.760
6113500687595792242,318.800,343.240,24.440
5250119489772876558,27.840,32.120,4.280
5415651824328044556,2072.840,2076.080,3.240
5415651824328044556,2555.160,2560.240,5.080
5300621862722928183,17.280,24.080,6.800
5300621862722928183,219.640,222.240,2.600
5300621862722928183,442.520,446.040,3.520
5300621862722928183,477.680,491.440,13.760
5300621862722928183,517.760,545.080,27.320
5300621862722928183,572.040,579.440,7.400
5300621862722928183,829.840,833.200,3.360
5300621862722928183,1719.960,1728.680,8.720
5300621862722928183,2393.080,2401.480,8.400
5300621862722928183,2616.320,2619.000,2.680
5300621862722928183,3191.000,3200.680,9.680
5205225915444915787,159.400,170.880,11.480
5205225915444915787,2579.200,2589.560,10.360
5205225915444915787,3027.280,3028.960,1.680
6166805526681200207,1295.800,1297.760,1.960
6166805526681200207,1782.960,1784.880,1.920
5431766971152592232,657.920,665.280,7.360
5431766971152592232,1589.720,1593.720,4.000
5889245412660869847,57.360,84.280,26.920
5576141008317433779,1293.840,1297.080,3.240
5576141008317433779,1519.480,1529.440,9.960
5472398220732976515,840.000,848.360,8.360
5472398220732976515,1471.120,1474.360,3.240
5472398220732976515,1850.640,1856.280,5.640
5472398220732976515,2413.000,2421.280,8.280
5472398220732976515,3068.240,3073.360,5.120
5472398220732976515,3100.200,3102.000,1.800
5664963079449123362,137.120,140.000,2.880
5382254158646594899,1158.960,1165.200,6.240
5382254158646594899,1285.120,1290.560,5.440
5382254158646594899,1331.800,1334.400,2.600
5382254158646594899,1496.200,1502.640,6.440
5382254158646594899,2190.400,2208.600,18.200
5270946645184619506,59.000,60.200,1.200
5618607068756900044,1493.600,1495.360,1.760
6069594095897012956,1511.040,1518.680,7.640
6069594095897012956,1709.920,1712.320,2.400
6069594095897012956,3524.760,3531.680,6.920
6178608096810615129,2512.720,2515.640,2.920
6178608096810615129,3179.120,3181.000,1.880
5992708597841178489,1528.200,1530.440,2.240
5643813801490172414,1221.640,1224.160,2.520
5433503855906118746,751.760,766.480,14.720
5433503855906118746,1583.760,1590.520,6.760
5431596890414427757,2048.840,2060.800,11.960
6272625360437813411,763.440,767.000,3.560
5132160790798818890,114.600,122.920,8.320
5968674390349438092,56.160,79.040,22.880
5237145682066035838,1249.280,1252.600,3.320
5237145682066035838,1302.040,1308.480,6.440
5237145682066035838,1454.800,1464.800,10.000
5237145682066035838,3008.960,3011.680,2.720
6240768729014128358,320.120,336.000,15.880
6240768729014128358,782.360,787.160,4.800
5099449889545545450,103.800,108.240,4.440
5099449889545545450,2149.560,2159.160,9.600
5099449889545545450,2191.880,2194.760,2.880
5099449889545545450,3382.920,3391.880,8.960
5099449889545545450,3589.640,3605.600,15.960
5099449889545545450,3974.080,3981.840,7.760
5099449889545545450,4204.240,4220.000,15.760
5099449889545545450,5218.680,5229.200,10.520
5782450191873402470,1532.280,1546.000,13.720
5960410014278468385,1278.680,1291.120,12.440
5294328876640779519,2805.640,2809.800,4.160
5365529556813920279,203.000,222.680,19.680
5365529556813920279,1147.520,1152.200,4.680
5365529556813920279,1536.000,1537.520,1.520
5365529556813920279,2397.000,2398.840,1.840
5365529556813920279,2480.680,2481.840,1.160
5365529556813920279,2596.120,2598.920,2.800
5365529556813920279,3184.520,3204.840,20.320
5365529556813920279,3343.760,3358.680,14.920
5365529556813920279,3431.280,3460.920,29.640
5365529556813920279,3704.360,3710.600,6.240
5365529556813920279,3733.320,3734.680,1.360
5365529556813920279,4426.600,4430.280,3.680
5365529556813920279,4618.080,4619.360,1.280
5365529556813920279,4695.400,4702.720,7.320
5629345345160124174,2678.520,2681.120,2.600
5610961167179569910,612.760,618.160,5.400
5610961167179569910,1609.360,1624.960,15.600
6113682364687163880,2180.000,2181.800,1.800
6113682364687163880,2398.680,2405.040,6.360
6113682364687163880,3286.080,3302.840,16.760
6113682364687163880,3585.160,3599.160,14.000
6141200649649370001,1729.280,1744.080,14.800
6039152226696408212,2607.840,2623.760,15.920
5868464642895903367,57.760,74.720,16.960
6105861229241170118,3477.840,3481.400,3.560
6105861229241170118,3525.880,3552.640,26.760
5732930936916462816,801.720,804.840,3.120
5732930936916462816,897.920,924.560,26.640
5623585794049434153,530.200,555.920,25.720
5623585794049434153,913.600,914.800,1.200
6237351653029241223,450.920,473.080,22.160
6243635619658969267,1170.280,1180.920,10.640
6139644153501297502,682.720,693.560,10.840
6139644153501297502,2156.960,2162.880,5.920
6139644153501297502,2527.280,2531.600,4.320
6139644153501297502,3288.600,3309.560,20.960
6139644153501297502,3519.840,3546.960,27.120
6300666772395651934,3318.360,3329.840,11.480
6280635903920550819,3658.600,3673.200,14.600
6165692271158077149,133.840,136.960,3.120
6165692271158077149,3250.840,3272.080,21.240
5920100887233072459,608.120,619.800,11.680
5382232255131335438,43.360,53.000,9.640
5382232255131335438,601.280,613.720,12.440
5382232255131335438,2315.240,2326.600,11.360
5382232255131335438,3063.040,3089.000,25.960
5963021783891219226,339.680,347.640,7.960
5963021783891219226,1080.680,1092.560,11.880
5963021783891219226,1606.440,1608.800,2.360
5404131433549976015,912.840,915.360,2.520
5404131433549976015,973.840,995.240,21.400
5404131433549976015,2605.800,2621.640,15.840
5404131433549976015,2648.200,2650.920,2.720
5404131433549976015,2934.480,2935.520,1.040
6074873040221562570,1087.920,1110.160,22.240
5236759135009395633,1035.400,1036.920,1.520
5236759135009395633,1831.400,1839.480,8.080
5566675759357272647,2876.120,2881.880,5.760
5566675759357272647,3171.000,3172.960,1.960
5639372375809374564,2379.440,2381.680,2.240
5722574052783015197,461.720,463.280,1.560
5722574052783015197,647.920,653.960,6.040
5722574052783015197,927.040,931.040,4.000
5722574052783015197,1055.960,1072.080,16.120
5722574052783015197,1356.040,1368.920,12.880
5757025703438903387,1744.560,1757.240,12.680
5757025703438903387,2423.800,2424.880,1.080
5714764513736430555,91.400,92.560,1.160
5213389789281130116,330.440,333.920,3.480
5213389789281130116,1634.680,1646.440,11.760
5213389789281130116,1914.960,1928.200,13.240
5213389789281130116,2284.360,2294.840,10.480
5213389789281130116,2323.000,2340.720,17.720
5918921918689287555,1987.880,1989.440,1.560
5918921918689287555,2304.960,2310.560,5.600
5595214528548999641,699.120,701.240,2.120
5595214528548999641,845.000,855.320,10.320
5595214528548999641,2614.040,2616.560,2.520
5151808976857607484,2795.880,2803.280,7.400
6070722813302401768,1359.080,1362.160,3.080
6069326089962955952,328.320,351.080,22.760
5737340150334405805,1353.560,1358.120,4.560
5737340150334405805,1396.400,1405.520,9.120
5737340150334405805,1553.080,1555.520,2.440
5737340150334405805,2123.280,2129.680,6.400
5737340150334405805,2286.400,2290.400,4.000
5737340150334405805,3139.760,3144.840,5.080
5423610828257487173,541.880,543.040,1.160
5499309626849467910,59.760,72.360,12.600
5499309626849467910,602.200,608.800,6.600
5499309626849467910,1075.920,1077.920,2.000
5936002144632036098,63.840,67.280,3.440
5834404693266179186,875.720,891.480,15.760
5834404693266179186,1561.560,1571.560,10.000
6316235599346905744,2606.880,2607.880,1.000
5576133277376300978,1600.720,1603.560,2.840
5467708116478954014,920.520,938.200,17.680
5467708116478954014,1059.800,1061.520,1.720
5467708116478954014,1252.120,1256.880,4.760
5467708116478954014,1566.560,1574.080,7.520
5465132424591572854,1728.320,1742.200,13.880
5465132424591572854,1969.280,1971.480,2.200
6047042940633659558,400.200,402.200,2.000
6118695880037035689,698.600,705.640,7.040
6106346990042320174,2345.200,2348.560,3.360
5734787651278523751,324.360,330.080,5.720
5734787651278523751,644.200,654.840,10.640
5734787651278523751,943.200,947.400,4.200
5734787651278523751,1345.800,1360.240,14.440
5922287455062436155,59.160,68.320,9.160
5667212783318770558,1510.000,1514.160,4.160
5667212783318770558,2109.320,2121.320,12.000
5667212783318770558,2907.000,2916.800,9.800
5602655559389329153,122.840,125.080,2.240
5352541574880603180,66.720,68.160,1.440
6273367530786562349,541.960,548.920,6.960
5942698428143237214,37.480,56.360,18.880
5631574433186751442,2554.120,2558.200,4.080
5631574433186751442,3290.480,3292.560,2.080
6065139785314331208,2686.280,2691.400,5.120
6065139785314331208,3156.120,3158.400,2.280
5613427337367706097,105.560,114.040,8.480
5613427337367706097,1060.920,1069.960,9.040
6365707180145892355,1576.240,1581.920,5.680
6365707180145892355,1727.760,1739.720,11.960
5917065204327224578,1125.080,1127.440,2.360
5573542123606624043,1458.360,1473.560,15.200
5573542123606624043,1625.880,1627.800,1.920
5093160768934007504,1516.320,1527.920,11.600
5093160768934007504,2434.440,2444.960,10.520
5093160768934007504,2880.160,2883.640,3.480
6179430153551072849,1733.320,1748.520,15.200
5581552667077172045,708.280,723.040,14.760
5581552667077172045,843.240,847.360,4.120
5581552667077172045,944.600,966.280,21.680
5581552667077172045,1613.080,1618.240,5.160
5899635797543341354,42.200,65.560,23.360
5899635797543341354,2575.040,2580.960,5.920
5640377398189877979,82.720,88.440,5.720
6010605726563541245,1748.200,1759.400,11.200
5943440598491986019,665.400,668.440,3.040
5215984808521375035,3159.160,3164.320,5.160
5512097891940094774,1324.880,1330.840,5.960
5512097891940094774,2469.800,2471.600,1.800
6109971512943489061,779.800,781.760,1.960
6109971512943489061,1534.520,1541.080,6.560
6017919196892031177,3569.520,3596.520,27.000
6242798101036248592,820.680,823.440,2.760
6242798101036248592,2295.800,2311.080,15.280
6242798101036248592,2354.440,2361.960,7.520
6242798101036248592,2441.760,2454.280,12.520
6242798101036248592,3504.440,3516.880,12.440
5584154128768361631,643.920,650.840,6.920
5584154128768361631,1000.960,1003.480,2.520
5584154128768361631,1468.600,1475.520,6.920
6209781828438436925,2684.560,2687.080,2.520
6209781828438436925,2899.480,2910.600,11.120
5732919340521530155,190.840,197.120,6.280
6100695672074266372,1148.160,1152.600,4.440
6100695672074266372,1761.280,1764.560,3.280
6100695672074266372,3086.880,3088.920,2.040
6100695672074266372,3135.680,3140.360,4.680
6230652792516611086,1360.800,1368.200,7.400
6147396998967316634,2352.520,2355.080,2.560
6147396998967316634,3110.000,3111.960,1.960
5386677545452475009,2756.040,2759.080,3.040
5940459032195099139,1282.000,1286.720,4.720
5725104647501565937,242.680,246.720,4.040
5691356512476501438,419.040,426.360,7.320
5691356512476501438,509.240,518.800,9.560
5691356512476501438,913.280,922.080,8.800
5691356512476501438,1109.280,1112.240,2.960
5691356512476501438,1195.480,1206.840,11.360
5691356512476501438,1909.080,1924.720,15.640
5691356512476501438,2056.040,2058.560,2.520
5691356512476501438,2307.320,2320.120,12.800
5691356512476501438,2463.000,2464.000,1.000
5691356512476501438,2588.520,2594.160,5.640
5691356512476501438,2616.560,2632.240,15.680
5691356512476501438,2788.280,2791.120,2.840
5691356512476501438,2825.120,2833.080,7.960
5691356512476501438,2898.400,2907.800,9.400
5691356512476501438,3069.120,3070.520,1.400
5691356512476501438,3116.440,3132.320,15.880
5691356512476501438,3338.520,3352.080,13.560
5691356512476501438,3431.240,3436.640,5.400
6105847055849093317,2577.600,2584.440,6.840
6201998059207889776,134.080,135.640,1.560
6201998059207889776,1394.000,1399.320,5.320
6201998059207889776,1520.920,1525.720,4.800
6201998059207889776,2976.240,2978.200,1.960
6201998059207889776,3247.120,3266.680,19.560
5401903634013537245,68.600,78.320,9.720
6088163816497986664,810.880,816.880,6.000
6088163816497986664,2006.320,2012.400,6.080
6245963921455372384,789.320,796.480,7.160
5580021940732875459,2446.320,2447.920,1.600
6235741040272183855,1380.280,1383.920,3.640
5349185057938775125,3281.120,3286.320,5.200
6125289084328914820,372.600,391.960,19.360
6125289084328914820,547.440,552.360,4.920
6125289084328914820,767.960,769.680,1.720
6125289084328914820,1169.120,1178.400,9.280
6125289084328914820,1263.360,1264.760,1.400
6125289084328914820,1511.640,1514.960,3.320
5887484046597995390,313.840,329.840,16.000
5887484046597995390,786.960,792.560,5.600
5981534810923832438,3455.160,3458.920,3.760
6061687920098524486,1008.680,1013.720,5.040
5857262509194523616,1666.560,1669.800,3.240
5270924740851409904,3274.400,3282.240,7.840
5600577224748029115,537.120,540.320,3.200
5600577224748029115,1138.280,1140.520,2.240
6210897660958778032,3017.560,3026.320,8.760
5293216909607844860,1873.200,1882.960,9.760
5293216909607844860,2349.040,2366.640,17.600
5293216909607844860,2527.120,2528.440,1.320
6039440848498778174,2043.840,2045.600,1.760
6039440848498778174,2679.120,2682.920,3.800
6039440848498778174,2763.240,2765.000,1.760
6039440848498778174,2829.560,2838.320,8.760
6039440848498778174,3062.080,3068.720,6.640
5530112273302925140,752.320,761.320,9.000
5392979550965897709,1064.360,1073.200,8.840
5392979550965897709,2623.680,2626.440,2.760
6144812287648578392,3585.000,3598.600,13.600
5947789252879159444,109.400,117.920,8.520
5316593987103272455,143.760,145.320,1.560
5316593987103272455,2076.520,2086.880,10.360
6353747414213438292,297.080,300.160,3.080
6353747414213438292,402.200,411.720,9.520
6353747414213438292,798.520,805.960,7.440
6353747414213438292,1376.840,1379.520,2.680
6353747414213438292,2190.680,2196.680,6.000
6353747414213438292,2962.440,2964.960,2.520
5778397890233796986,660.760,661.840,1.080
5260516317936525016,38.720,41.640,2.920
5260516317936525016,1652.000,1654.040,2.040
5233774991732133047,725.960,732.240,6.280
5729199469321583180,1675.520,1678.440,2.920
6098099364343831883,145.360,150.520,5.160
6098099364343831883,2111.000,2118.040,7.040
6098099364343831883,3316.600,3331.520,14.920
5739941612025599643,1306.360,1317.200,10.840
6366824301139582006,67.880,68.920,1.040
6240919482340977071,1633.640,1637.320,3.680
6240919482340977071,3301.320,3311.480,10.160
5379285477251599503,2590.720,2607.240,16.520
6035825345028924654,721.040,722.840,1.800
6035825345028924654,977.160,984.120,6.960
6035825345028924654,2287.720,2288.800,1.080
6035825345028924654,3051.000,3052.240,1.240
5374043899151311144,113.560,117.800,4.240
6161128438909340496,1544.000,1545.600,1.600
6149255001819567855,2285.960,2287.240,1.280
6355328391675098046,259.720,262.160,2.440
6355328391675098046,868.760,872.560,3.800
6355328391675098046,1264.200,1273.640,9.440
6355328391675098046,1525.080,1526.280,1.200
6355328391675098046,1865.240,1889.400,24.160
6355328391675098046,3315.600,3318.280,2.680
5906196789584714568,376.200,383.120,6.920
5906196789584714568,408.720,410.920,2.200
5906196789584714568,898.240,899.320,1.080
5906196789584714568,1391.920,1408.280,16.360
5906196789584714568,1745.280,1757.320,12.040
5906196789584714568,2438.200,2448.600,10.400
5906196789584714568,2482.880,2486.160,3.280
5906196789584714568,2701.400,2707.640,6.240
5879697700387073589,98.920,110.160,11.240
6022865710731008969,45.200,47.840,2.640
5704733617616641128,94.520,96.880,2.360
5241208291627130322,248.920,275.120,26.200
5241208291627130322,644.880,670.600,25.720
5241208291627130322,702.600,726.600,24.000
5241208291627130322,1179.880,1192.480,12.600
5241208291627130322,1415.400,1423.640,8.240
5241208291627130322,1703.120,1709.920,6.800
5241208291627130322,2052.000,2054.560,2.560
5241208291627130322,2660.800,2672.920,12.120
5241208291627130322,3444.360,3448.280,3.920
5241208291627130322,4996.720,5009.120,12.400
5241208291627130322,5037.760,5054.360,16.600
5940843002271361558,212.360,219.680,7.320
6184988700225556709,143.520,152.720,9.200
6184988700225556709,3548.720,3555.120,6.400
5756413670628313820,750.560,764.600,14.040
5756413670628313820,1154.200,1155.200,1.000
5756413670628313820,1404.160,1405.800,1.640
5756413670628313820,1459.920,1462.880,2.960
6111065441113707054,1589.440,1591.400,1.960
6111065441113707054,2811.120,2815.760,4.640
5652013753881889337,3461.800,3467.640,5.840
5905667220142348521,324.240,347.160,22.920
5518812215144144709,144.680,158.200,13.520
5230433936668378268,920.400,922.400,2.000
5230433936668378268,954.840,958.480,3.640
5230433936668378268,1712.600,1713.640,1.040
5230433936668378268,2097.360,2106.960,9.600
5230433936668378268,3236.600,3256.320,19.720
6118844056383501422,158.040,159.320,1.280
6118844056383501422,1293.960,1307.200,13.240
6118844056383501422,1506.920,1520.720,13.800
5162944109069226475,574.360,576.640,2.280
5162944109069226475,602.080,603.720,1.640
5162944109069226475,672.720,674.200,1.480
5162944109069226475,792.160,794.520,2.360
5162944109069226475,868.040,874.840,6.800
5162944109069226475,1237.960,1241.840,3.880
5162944109069226475,1375.200,1379.080,3.880
5162944109069226475,1903.360,1919.200,15.840
5162944109069226475,1974.760,1979.920,5.160
5162944109069226475,2024.880,2030.720,5.840
5162944109069226475,2229.160,2232.840,3.680
5162944109069226475,2299.720,2321.640,21.920
5162944109069226475,2575.240,2586.440,11.200
5162944109069226475,2763.440,2772.040,8.600
6005387341298895508,3521.920,3537.360,15.440
6003428836211947953,157.520,161.960,4.440
6003428836211947953,602.400,603.880,1.480
6003428836211947953,659.720,663.360,3.640
6003428836211947953,802.960,809.360,6.400
6003428836211947953,1355.600,1358.960,3.360
6003428836211947953,1820.920,1823.600,2.680
6003428836211947953,2581.040,2584.920,3.880
6003428836211947953,3034.520,3047.440,12.920
6003428836211947953,3365.680,3383.280,17.600
5917726199794164345,2408.600,2436.720,28.120
5704362532442265204,2019.360,2020.680,1.320
5189247347783383236,2385.200,2404.440,19.240
5561873557253843339,3426.560,3431.080,4.520
6150767689301286778,1370.160,1372.800,2.640
6150767689301286778,1973.160,1977.120,3.960
6241433589947360441,1613.520,1618.960,5.440
5215612434856811813,2067.640,2072.040,4.400
5215612434856811813,2484.000,2488.280,4.280
5215612434856811813,3060.960,3065.560,4.600
5662030475779411623,220.560,222.000,1.440
5662030475779411623,1188.480,1191.720,3.240
5662030475779411623,1713.360,1720.320,6.960
5545674657803253968,564.840,569.440,4.600
5545674657803253968,594.240,595.560,1.320
5545674657803253968,1385.600,1387.200,1.600
6205688295125458467,3537.320,3553.960,16.640
6012352919259629004,442.200,456.840,14.640
6012352919259629004,542.960,543.960,1.000
6012352919259629004,1293.520,1300.520,7.000
6012352919259629004,1342.880,1354.760,11.880
6012352919259629004,1544.920,1561.480,16.560
6012352919259629004,2905.440,2911.920,6.480
6012352919259629004,3076.920,3094.840,17.920
6012352919259629004,3338.200,3344.840,6.640
6012352919259629004,3370.120,3376.680,6.560
5632956983192578032,408.160,415.240,7.080
5632956983192578032,1193.280,1201.840,8.560
5901001597143471257,203.520,204.880,1.360
5901001597143471257,637.600,661.720,24.120
5901001597143471257,745.840,752.200,6.360
5901001597143471257,954.560,957.440,2.880
5901001597143471257,1224.160,1226.480,2.320
5901001597143471257,1687.120,1695.320,8.200
5901001597143471257,2273.880,2277.640,3.760
5901001597143471257,2377.920,2396.160,18.240
5901001597143471257,2493.240,2496.880,3.640
5901001597143471257,2518.960,2524.520,5.560
5657580030667324014,140.080,141.680,1.600
6368304776366513150,83.560,84.640,1.080
6368304776366513150,3574.360,3581.040,6.680
6120922391083282934,784.600,793.720,9.120
6127041430964716237,1137.560,1148.480,10.920
5173306147167565041,197.040,199.800,2.760
5173306147167565041,3321.920,3327.520,5.600
5597238746668847915,1370.280,1381.920,11.640
6574175873279237156,3543.640,3554.160,10.520
5771679702385220455,1432.960,1436.840,3.880
5771679702385220455,1498.000,1508.960,10.960
6272254275263438966,89.280,93.840,4.560
6272254275263438966,930.240,936.440,6.200
6272254275263438966,1294.200,1305.480,11.280
5781336936350279225,304.600,306.480,1.880
5781336936350279225,331.600,338.960,7.360
5781336936350279225,1522.720,1525.400,2.680
6124055999197204899,2659.760,2662.000,2.240
6124055999197204899,3043.520,3045.160,1.640
6124055999197204899,3402.640,3409.920,7.280
5966076794128814307,37.280,58.880,21.600
5748146717556005142,3059.920,3082.280,22.360
5783223285990854850,944.600,958.800,14.200
5531773137123059523,1802.720,1810.880,8.160
5531773137123059523,2214.680,2219.520,4.840
5837214890346980898,744.440,750.680,6.240
5837214890346980898,1478.360,1483.560,5.200
5659438033519574209,710.600,719.080,8.480
5659438033519574209,856.200,861.520,5.320
5659438033519574209,1321.680,1323.480,1.800
5659438033519574209,2704.120,2720.720,16.600
5659438033519574209,3059.040,3070.200,11.160
6107373916722867567,656.840,667.400,10.560
6072562777292009639,1628.040,1635.240,7.200
6059100631799409485,3101.360,3119.680,18.320
6854340025971121810,115.400,125.160,9.760
6854340025971121810,874.920,878.600,3.680
6854340025971121810,1154.720,1163.640,8.920
6854340025971121810,1443.120,1445.720,2.600
6854340025971121810,1721.800,1726.440,4.640
6854340025971121810,1769.680,1773.800,4.120
6854340025971121810,2641.400,2647.760,6.360
6854340025971121810,2956.400,2962.920,6.520
6628740855794537829,3189.360,3209.080,19.720
6628740855794537829,3502.120,3506.400,4.280
5879326615212699119,764.880,771.240,6.360
6146063411642946772,809.720,821.000,11.280
5296911010979135286,24.240,25.480,1.240
5239355442735634826,1435.440,1440.160,4.720
6168216423437935724,97.520,103.640,6.120
6168216423437935724,3009.680,3032.920,23.240
5482770566752826045,379.480,406.400,26.920
5482770566752826045,447.120,448.120,1.000
5482770566752826045,1369.600,1373.040,3.440
5482770566752826045,1481.920,1487.360,5.440
5482770566752826045,1718.200,1719.360,1.160
5482770566752826045,2140.840,2145.920,5.080
5482770566752826045,3003.240,3018.240,15.000
5482770566752826045,3039.680,3044.120,4.440
6036554630475785472,2624.360,2641.760,17.400
5452175367252998288,1132.200,1133.240,1.040
5452175367252998288,1225.520,1227.040,1.520
6102178724281625079,1613.800,1634.320,20.520
5587444932710561032,785.600,793.360,7.760
5587444932710561032,2547.200,2557.440,10.240
6291372892663829753,3507.440,3518.000,10.560
6104397504386739175,2364.960,2368.280,3.320
5795045183468925758,1613.400,1627.280,13.880
5726970381294952199,372.960,376.680,3.720
5726970381294952199,452.520,455.920,3.400
5726970381294952199,892.840,894.760,1.920
5726970381294952199,2330.480,2342.280,11.800
5726970381294952199,2442.720,2446.840,4.120
5726970381294952199,2470.360,2477.600,7.240
5726970381294952199,2626.840,2630.080,3.240
5726970381294952199,3342.600,3348.040,5.440
5582261336681012116,180.200,184.560,4.360
5582261336681012116,518.800,522.680,3.880
5582261336681012116,723.360,731.840,8.480
5582261336681012116,830.000,847.680,17.680
5582261336681012116,1518.120,1533.800,15.680
5582261336681012116,1993.560,1998.320,4.760
5582261336681012116,2164.960,2174.800,9.840
5631727763552462322,465.640,467.880,2.240
6283589123433282713,125.120,136.200,11.080
6283589123433282713,259.760,270.240,10.480
6283589123433282713,2008.560,2022.680,14.120
6283589123433282713,2142.960,2162.280,19.320
6283589123433282713,2365.280,2373.360,8.080
6283589123433282713,2415.600,2425.440,9.840
6283589123433282713,3540.600,3564.520,23.920
6115166705384732024,606.360,616.200,9.840
5903599193364093585,561.280,562.520,1.240
5903599193364093585,785.160,788.280,3.120
5903599193364093585,1001.480,1013.960,12.480
5903599193364093585,1110.000,1114.880,4.880
5903599193364093585,1611.080,1616.640,5.560
5903599193364093585,2036.080,2045.520,9.440
5903599193364093585,2347.440,2349.960,2.520
5903599193364093585,2515.160,2525.600,10.440
5903599193364093585,2730.080,2731.320,1.240
5215986096181354230,1507.120,1510.520,3.400
6129639027185337754,882.480,891.880,9.400
6129639027185337754,1225.080,1233.040,7.960
6241038023438347036,199.440,203.160,3.720
6241038023438347036,2686.040,2687.240,1.200
6241038023438347036,3523.120,3545.240,22.120
6241038023438347036,3566.680,3570.200,3.520
6381962772384632001,152.560,176.280,23.720
6381962772384632001,292.360,295.080,2.720
6381962772384632001,328.880,343.280,14.400
6381962772384632001,1185.840,1189.680,3.840
6381962772384632001,1330.160,1338.920,8.760
6381962772384632001,2203.120,2222.400,19.280
6381962772384632001,2572.160,2596.320,24.160
6381962772384632001,2723.280,2732.520,9.240
6381962772384632001,2766.360,2776.320,9.960
6381962772384632001,3009.280,3014.200,4.920
6381962772384632001,3507.240,3527.040,19.800
6160497078716828733,2260.040,2273.600,13.560
6260226219329970821,3463.800,3473.240,9.440
6240397643839753882,316.680,332.480,15.800
6240397643839753882,786.520,793.960,7.440
5396701999121344342,1210.400,1214.080,3.680
5896945430029194033,1637.960,1639.760,1.800
5212648906592359416,1643.160,1659.520,16.360
6373511565219459625,3531.720,3557.920,26.200
5628604463301565193,129.960,131.440,1.480
5628604463301565193,3519.000,3545.160,26.160
5719935224864092029,1042.800,1045.720,2.920
5719935224864092029,1998.880,2003.080,4.200
6193052071827075687,179.960,181.120,1.160
6193052071827075687,372.560,377.920,5.360
6193052071827075687,1029.120,1036.120,7.000
6193052071827075687,1067.760,1087.280,19.520
6193052071827075687,1225.720,1235.680,9.960
6193052071827075687,1418.240,1420.640,2.400
6193052071827075687,1689.760,1700.480,10.720
6193052071827075687,1823.200,1831.480,8.280
6193052071827075687,1948.080,1953.840,5.760
6193052071827075687,2749.000,2754.800,5.800
6193052071827075687,2817.720,2819.920,2.200
6193052071827075687,3407.760,3424.760,17.000
6160397864972290760,511.880,513.880,2.000
6160397864972290760,1684.880,1687.200,2.320
6160397864972290760,2926.160,2936.080,9.920
6160397864972290760,3199.520,3202.440,2.920
6309306099111532313,1742.800,1746.960,4.160
6025311265088338676,3293.160,3301.760,8.600
6025311265088338676,3339.040,3349.280,10.240
6128715179745148174,410.200,417.400,7.200
6104887130679448718,633.320,637.400,4.080
6104887130679448718,799.360,801.920,2.560
6104887130679448718,1192.600,1197.480,4.880
6104887130679448718,1581.440,1584.880,3.440
6301513310449667664,1775.040,1787.040,12.000
5313988659941518150,127.000,131.160,4.160
5313988659941518150,3439.680,3442.280,2.600
5532709869523546466,74.400,76.560,2.160
5532709869523546466,216.880,218.880,2.000
5532709869523546466,424.160,432.160,8.000
5532709869523546466,460.400,462.080,1.680
5532709869523546466,732.480,736.800,4.320
5532709869523546466,1314.720,1322.920,8.200
5532709869523546466,1687.160,1698.960,11.800
5532709869523546466,1867.360,1869.560,2.200
5667246284075937719,314.440,328.600,14.160
5667246284075937719,649.720,659.640,9.920
5667246284075937719,878.160,887.160,9.000
5667246284075937719,1044.080,1046.400,2.320
5667246284075937719,1098.720,1099.800,1.080
5667246284075937719,1268.840,1270.040,1.200
5667246284075937719,1349.240,1359.200,9.960
5667246284075937719,1808.200,1817.880,9.680
5667246284075937719,1970.440,1985.720,15.280
5667246284075937719,2342.640,2344.320,1.680
5667246284075937719,2367.840,2391.200,23.360
5667246284075937719,2939.360,2963.920,24.560
5667246284075937719,3176.400,3198.440,22.040
5667246284075937719,3228.280,3240.640,12.360
6175627819020778713,1905.920,1932.000,26.080
6175627819020778713,2151.040,2159.880,8.840
5691728886141064661,456.480,483.320,26.840
5691728886141064661,565.040,570.160,5.120
5691728886141064661,2645.080,2647.440,2.360
5691728886141064661,2693.560,2718.640,25.080
5691728886141064661,2950.600,2960.200,9.600
5691728886141064661,3139.520,3141.360,1.840
5691744348023330262,659.200,661.080,1.880
5691744348023330262,1117.480,1133.440,15.960
5691744348023330262,1222.520,1245.080,22.560
5691744348023330262,1699.880,1700.960,1.080
5691744348023330262,2173.240,2175.760,2.520
5691744348023330262,2604.960,2608.480,3.520
5691744348023330262,2962.200,2968.720,6.520
5691744348023330262,3183.480,3188.560,5.080
5691744348023330262,3555.480,3556.560,1.080
5691744348023330262,3625.920,3631.120,5.200
5691744348023330262,3787.120,3803.920,16.800
6352730795454475067,1263.600,1265.320,1.720
6352730795454475067,2026.520,2029.160,2.640
6352730795454475067,2848.560,2853.120,4.560
6352730795454475067,2943.160,2969.520,26.360
6352730795454475067,3456.440,3476.920,20.480
6034356466213689950,750.920,756.960,6.040
5781708021524653634,678.360,679.920,1.560
5550735848061855448,2997.400,2999.200,1.800
5639002579125188926,96.360,106.360,10.000
5639002579125188926,2354.000,2358.480,4.480
